"county"	"tract"	"sldu12"	"cntyname"	"LandSQMI"	"afact"
"county"	"2010 Tract"	"sldu12"	"cntyname"	"Land Area Sq Mls"	"tract to sldu12 alloc factor"
"06037"	"1352.01"	"027"	"Los Angeles CA"	0.591	1 
"06037"	"1352.02"	"027"	"Los Angeles CA"	0.681	1 
"06037"	"1352.03"	"027"	"Los Angeles CA"	1.738	1 
"06037"	"1371.03"	"027"	"Los Angeles CA"	0.293	1 
"06037"	"1371.04"	"027"	"Los Angeles CA"	0.991	1 
"06037"	"1372.01"	"027"	"Los Angeles CA"	0.77	1 
"06037"	"1373.01"	"027"	"Los Angeles CA"	0.618	1 
"06037"	"1373.02"	"027"	"Los Angeles CA"	0.945	1 
"06037"	"1374.01"	"027"	"Los Angeles CA"	0.911	1 
"06037"	"1374.02"	"027"	"Los Angeles CA"	1.19	1 
"06037"	"1375.01"	"027"	"Los Angeles CA"	0.97	1 
"06037"	"1375.02"	"027"	"Los Angeles CA"	0.807	1 
"06037"	"1375.04"	"027"	"Los Angeles CA"	1.482	1 
"06037"	"1380.00"	"027"	"Los Angeles CA"	1.727	1 
"06037"	"1390.01"	"027"	"Los Angeles CA"	0.479	1 
"06037"	"1392.00"	"027"	"Los Angeles CA"	0.445	1 
"06037"	"1393.01"	"027"	"Los Angeles CA"	1.106	1 
"06037"	"1393.02"	"027"	"Los Angeles CA"	0.131	1 
"06037"	"1393.03"	"027"	"Los Angeles CA"	0.16	1 
"06037"	"1394.01"	"027"	"Los Angeles CA"	0.35	1 
"06037"	"1394.02"	"027"	"Los Angeles CA"	0.944	1 
"06037"	"1395.02"	"027"	"Los Angeles CA"	0.404	1 
"06037"	"1395.03"	"027"	"Los Angeles CA"	0.136	1 
"06037"	"1395.04"	"027"	"Los Angeles CA"	0.112	1 
"06037"	"1396.00"	"027"	"Los Angeles CA"	0.957	1 
"06037"	"1397.01"	"027"	"Los Angeles CA"	1.312	1 
"06037"	"1397.02"	"027"	"Los Angeles CA"	3.417	1 
"06037"	"1397.03"	"027"	"Los Angeles CA"	1.826	1 
"06037"	"1398.01"	"027"	"Los Angeles CA"	1.415	1 
"06037"	"1398.02"	"027"	"Los Angeles CA"	2.346	1 
"06037"	"1411.01"	"018"	"Los Angeles CA"	0.284	1 
"06037"	"1411.02"	"018"	"Los Angeles CA"	0.296	1 
"06037"	"1412.01"	"018"	"Los Angeles CA"	0.268	1 
"06037"	"1412.02"	"018"	"Los Angeles CA"	0.27	1 
"06037"	"1413.02"	"018"	"Los Angeles CA"	0.491	1 
"06037"	"1413.03"	"018"	"Los Angeles CA"	0.101	1 
"06037"	"1413.04"	"018"	"Los Angeles CA"	0.275	1 
"06037"	"1414.00"	"018"	"Los Angeles CA"	0.006	0.008 
"06037"	"1414.00"	"027"	"Los Angeles CA"	0.768	0.992 
"06037"	"1415.00"	"018"	"Los Angeles CA"	0.023	0.018 
"06037"	"1415.00"	"027"	"Los Angeles CA"	1.265	0.982 
"06037"	"1416.00"	"018"	"Los Angeles CA"	1.487	1 
"06037"	"1417.00"	"018"	"Los Angeles CA"	1.252	1 
"06037"	"1431.00"	"018"	"Los Angeles CA"	0.665	1 
"06037"	"1432.00"	"018"	"Los Angeles CA"	0.37	1 
"06037"	"1433.00"	"018"	"Los Angeles CA"	0.637	1 
"06037"	"1434.00"	"018"	"Los Angeles CA"	0.671	1 
"06037"	"1435.00"	"018"	"Los Angeles CA"	0.46	1 
"06037"	"1436.02"	"018"	"Los Angeles CA"	0.442	1 
"06037"	"1436.03"	"018"	"Los Angeles CA"	0.19	1 
"06037"	"1436.04"	"018"	"Los Angeles CA"	0.206	1 
"06037"	"1437.00"	"018"	"Los Angeles CA"	0.543	0.415 
"06037"	"1437.00"	"026"	"Los Angeles CA"	0.765	0.585 
"06037"	"1438.00"	"018"	"Los Angeles CA"	1.007	1 
"06037"	"1439.01"	"018"	"Los Angeles CA"	2.04	1 
"06037"	"1439.02"	"018"	"Los Angeles CA"	0.974	1 
"06037"	"1810.00"	"024"	"Los Angeles CA"	1.586	1 
"06037"	"1813.00"	"024"	"Los Angeles CA"	0.556	1 
"06037"	"1814.00"	"024"	"Los Angeles CA"	0.339	1 
"06037"	"1815.00"	"024"	"Los Angeles CA"	0.423	1 
"06037"	"1816.00"	"024"	"Los Angeles CA"	0.483	1 
"06037"	"1831.01"	"024"	"Los Angeles CA"	0.366	1 
"06037"	"1831.03"	"024"	"Los Angeles CA"	0.247	1 
"06037"	"1831.04"	"024"	"Los Angeles CA"	0.256	0.99 
"06037"	"1831.04"	"025"	"Los Angeles CA"	0.003	0.01 
"06037"	"1832.20"	"024"	"Los Angeles CA"	0.207	1 
"06037"	"1832.21"	"024"	"Los Angeles CA"	0.273	1 
"06037"	"1832.22"	"024"	"Los Angeles CA"	0.358	1 
"06037"	"1833.00"	"024"	"Los Angeles CA"	0.209	1 
"06037"	"1834.01"	"024"	"Los Angeles CA"	0.187	1 
"06037"	"1834.02"	"024"	"Los Angeles CA"	0.198	1 
"06037"	"1835.10"	"024"	"Los Angeles CA"	0.193	1 
"06037"	"1835.20"	"024"	"Los Angeles CA"	0.165	1 
"06037"	"1836.10"	"024"	"Los Angeles CA"	0.146	1 
"06037"	"1836.20"	"024"	"Los Angeles CA"	0.2	1 
"06037"	"1837.01"	"024"	"Los Angeles CA"	0.213	1 
"06037"	"1837.02"	"024"	"Los Angeles CA"	0.333	0.999 
"06037"	"1837.02"	"025"	"Los Angeles CA"	0	0.001 
"06037"	"1838.10"	"024"	"Los Angeles CA"	0.176	1 
"06037"	"1838.20"	"024"	"Los Angeles CA"	0.119	1 
"06037"	"1851.00"	"024"	"Los Angeles CA"	0.88	1 
"06037"	"1852.02"	"024"	"Los Angeles CA"	0.466	1 
"06037"	"1852.03"	"024"	"Los Angeles CA"	0.212	1 
"06037"	"1852.04"	"024"	"Los Angeles CA"	0.372	1 
"06037"	"1853.10"	"024"	"Los Angeles CA"	0.163	1 
"06037"	"1853.20"	"024"	"Los Angeles CA"	0.227	1 
"06037"	"1861.00"	"024"	"Los Angeles CA"	0.52	1 
"06037"	"1862.01"	"024"	"Los Angeles CA"	0.202	1 
"06037"	"1862.02"	"024"	"Los Angeles CA"	0.158	1 
"06037"	"1862.03"	"024"	"Los Angeles CA"	0.325	1 
"06037"	"1863.01"	"024"	"Los Angeles CA"	0.449	1 
"06037"	"1863.02"	"024"	"Los Angeles CA"	0.651	1 
"06037"	"1864.01"	"024"	"Los Angeles CA"	0.371	1 
"06037"	"1864.03"	"024"	"Los Angeles CA"	0.209	1 
"06037"	"1864.04"	"024"	"Los Angeles CA"	0.155	1 
"06037"	"1871.01"	"024"	"Los Angeles CA"	0.294	1 
"06037"	"1871.02"	"024"	"Los Angeles CA"	0.757	1 
"06037"	"1872.00"	"024"	"Los Angeles CA"	0.355	1 
"06037"	"1873.00"	"024"	"Los Angeles CA"	0.451	1 
"06037"	"1881.00"	"025"	"Los Angeles CA"	0.814	1 
"06037"	"1882.01"	"024"	"Los Angeles CA"	0.291	1 
"06037"	"1882.02"	"025"	"Los Angeles CA"	0.293	1 
"06037"	"1883.00"	"025"	"Los Angeles CA"	0.35	1 
"06037"	"1891.01"	"024"	"Los Angeles CA"	0.153	1 
"06037"	"1891.02"	"025"	"Los Angeles CA"	0.241	1 
"06037"	"1892.01"	"024"	"Los Angeles CA"	0.126	1 
"06037"	"1892.02"	"025"	"Los Angeles CA"	0.399	1 
"06037"	"1893.00"	"025"	"Los Angeles CA"	0.734	1 
"06037"	"1894.00"	"025"	"Los Angeles CA"	0.559	1 
"06037"	"1895.00"	"026"	"Los Angeles CA"	0.229	1 
"06037"	"1896.00"	"026"	"Los Angeles CA"	0.417	1 
"06037"	"1897.01"	"026"	"Los Angeles CA"	1.539	1 
"06037"	"1897.02"	"026"	"Los Angeles CA"	0.564	1 
"06037"	"1898.00"	"026"	"Los Angeles CA"	0.282	1 
"06037"	"1899.02"	"026"	"Los Angeles CA"	0.141	1 
"06037"	"1899.03"	"026"	"Los Angeles CA"	0.032	1 
"06037"	"1899.04"	"026"	"Los Angeles CA"	0.062	1 
"06037"	"1899.05"	"026"	"Los Angeles CA"	0.1	1 
"06037"	"1901.00"	"026"	"Los Angeles CA"	0.232	1 
"06037"	"1902.01"	"026"	"Los Angeles CA"	0.088	1 
"06037"	"1902.02"	"026"	"Los Angeles CA"	0.082	1 
"06037"	"1903.01"	"024"	"Los Angeles CA"	0.021	0.134 
"06037"	"1903.01"	"026"	"Los Angeles CA"	0.135	0.866 
"06037"	"1904.01"	"024"	"Los Angeles CA"	0.064	1 
"06037"	"1904.02"	"024"	"Los Angeles CA"	0.061	1 
"06037"	"1905.10"	"024"	"Los Angeles CA"	0.123	1 
"06037"	"1905.20"	"024"	"Los Angeles CA"	0.094	1 
"06037"	"1907.00"	"026"	"Los Angeles CA"	0.248	1 
"06037"	"1908.01"	"026"	"Los Angeles CA"	0.125	1 
"06037"	"1908.02"	"026"	"Los Angeles CA"	0.188	1 
"06037"	"1909.01"	"024"	"Los Angeles CA"	0.189	1 
"06037"	"1909.02"	"024"	"Los Angeles CA"	0.188	1 
"06037"	"1910.00"	"026"	"Los Angeles CA"	0.25	1 
"06037"	"1911.10"	"024"	"Los Angeles CA"	0.105	1 
"06037"	"1911.20"	"024"	"Los Angeles CA"	0.147	1 
"06037"	"1912.01"	"024"	"Los Angeles CA"	0.221	1 
"06037"	"1912.03"	"024"	"Los Angeles CA"	0.079	1 
"06037"	"1912.04"	"024"	"Los Angeles CA"	0.078	1 
"06037"	"1913.01"	"024"	"Los Angeles CA"	0.106	1 
"06037"	"1913.02"	"024"	"Los Angeles CA"	0.163	1 
"06037"	"1914.10"	"024"	"Los Angeles CA"	0.12	1 
"06037"	"1914.20"	"024"	"Los Angeles CA"	0.088	1 
"06037"	"1915.00"	"024"	"Los Angeles CA"	0.248	1 
"06037"	"1916.10"	"024"	"Los Angeles CA"	0.161	1 
"06037"	"1916.20"	"024"	"Los Angeles CA"	0.088	1 
"06037"	"1917.10"	"024"	"Los Angeles CA"	0.272	1 
"06037"	"1917.20"	"024"	"Los Angeles CA"	0.102	1 
"06037"	"1918.10"	"026"	"Los Angeles CA"	0.156	1 
"06037"	"1918.20"	"026"	"Los Angeles CA"	0.156	1 
"06037"	"1919.01"	"026"	"Los Angeles CA"	0.299	1 
"06037"	"1919.02"	"026"	"Los Angeles CA"	0.28	1 
"06037"	"1920.01"	"026"	"Los Angeles CA"	0.205	1 
"06037"	"1920.02"	"026"	"Los Angeles CA"	0.331	1 
"06037"	"1923.00"	"026"	"Los Angeles CA"	0.34	1 
"06037"	"1924.10"	"024"	"Los Angeles CA"	0.264	1 
"06037"	"1924.20"	"024"	"Los Angeles CA"	0.125	1 
"06037"	"1925.10"	"024"	"Los Angeles CA"	0.132	1 
"06037"	"1925.20"	"024"	"Los Angeles CA"	0.119	1 
"06037"	"1926.10"	"024"	"Los Angeles CA"	0.16	1 
"06037"	"1926.20"	"024"	"Los Angeles CA"	0.094	1 
"06037"	"1927.00"	"024"	"Los Angeles CA"	0.205	1 
"06037"	"1941.01"	"026"	"Los Angeles CA"	0.982	1 
"06037"	"1941.02"	"026"	"Los Angeles CA"	1.352	1 
"06037"	"1942.00"	"026"	"Los Angeles CA"	1.005	1 
"06037"	"1943.00"	"026"	"Los Angeles CA"	0.953	1 
"06037"	"1944.01"	"026"	"Los Angeles CA"	0.18	1 
"06037"	"1944.02"	"026"	"Los Angeles CA"	0.227	1 
"06037"	"1945.00"	"026"	"Los Angeles CA"	0.265	1 
"06037"	"1951.00"	"024"	"Los Angeles CA"	0.605	1 
"06037"	"1952.01"	"024"	"Los Angeles CA"	0.232	1 
"06037"	"1952.02"	"024"	"Los Angeles CA"	0.339	1 
"06037"	"1953.00"	"024"	"Los Angeles CA"	0.224	1 
"06037"	"1954.00"	"024"	"Los Angeles CA"	0.398	1 
"06037"	"1955.00"	"024"	"Los Angeles CA"	0.469	1 
"06037"	"1956.00"	"024"	"Los Angeles CA"	0.204	1 
"06037"	"1957.10"	"024"	"Los Angeles CA"	0.187	1 
"06037"	"1957.20"	"024"	"Los Angeles CA"	0.111	1 
"06037"	"1958.02"	"024"	"Los Angeles CA"	0.155	1 
"06037"	"1958.03"	"024"	"Los Angeles CA"	0.146	1 
"06037"	"1958.04"	"024"	"Los Angeles CA"	0.13	1 
"06037"	"1959.01"	"024"	"Los Angeles CA"	0.112	1 
"06037"	"1959.02"	"024"	"Los Angeles CA"	0.128	1 
"06037"	"1959.03"	"024"	"Los Angeles CA"	0.092	1 
"06037"	"1972.00"	"024"	"Los Angeles CA"	0.288	1 
"06037"	"1973.00"	"024"	"Los Angeles CA"	0.253	1 
"06037"	"1974.10"	"024"	"Los Angeles CA"	0.538	1 
"06037"	"1974.20"	"024"	"Los Angeles CA"	0.238	1 
"06037"	"1975.00"	"024"	"Los Angeles CA"	0.225	1 
"06037"	"1976.00"	"024"	"Los Angeles CA"	0.15	1 
"06037"	"1977.00"	"024"	"Los Angeles CA"	0.271	1 
"06037"	"1990.00"	"024"	"Los Angeles CA"	0.58	1 
"06037"	"1991.10"	"024"	"Los Angeles CA"	0.348	1 
"06037"	"1991.20"	"024"	"Los Angeles CA"	0.364	1 
"06037"	"1992.01"	"024"	"Los Angeles CA"	0.153	1 
"06037"	"1992.02"	"024"	"Los Angeles CA"	0.368	1 
"06037"	"1993.00"	"024"	"Los Angeles CA"	0.984	1 
"06037"	"1994.00"	"024"	"Los Angeles CA"	0.259	1 
"06037"	"1997.00"	"024"	"Los Angeles CA"	0.362	1 
"06037"	"1998.00"	"024"	"Los Angeles CA"	0.251	1 
"06037"	"1999.00"	"024"	"Los Angeles CA"	0.171	1 
"06037"	"2011.10"	"024"	"Los Angeles CA"	0.391	1 
"06037"	"2011.20"	"024"	"Los Angeles CA"	0.305	1 
"06037"	"2012.00"	"024"	"Los Angeles CA"	0.17	1 
"06037"	"2013.01"	"024"	"Los Angeles CA"	0.337	1 
"06037"	"2013.02"	"024"	"Los Angeles CA"	0.383	1 
"06037"	"2014.01"	"024"	"Los Angeles CA"	0.492	1 
"06037"	"2014.02"	"024"	"Los Angeles CA"	0.75	1 
"06037"	"2015.01"	"024"	"Los Angeles CA"	0.342	1 
"06037"	"2015.03"	"024"	"Los Angeles CA"	0.17	1 
"06037"	"2015.04"	"024"	"Los Angeles CA"	0.142	1 
"06037"	"2016.01"	"024"	"Los Angeles CA"	0.209	1 
"06037"	"2016.02"	"024"	"Los Angeles CA"	0.411	1 
"06037"	"2017.00"	"024"	"Los Angeles CA"	0.654	1 
"06037"	"2031.00"	"024"	"Los Angeles CA"	0.254	1 
"06037"	"2032.00"	"024"	"Los Angeles CA"	0.199	1 
"06037"	"2033.00"	"024"	"Los Angeles CA"	0.575	1 
"06037"	"2035.00"	"024"	"Los Angeles CA"	0.631	1 
"06037"	"2036.00"	"024"	"Los Angeles CA"	0.214	1 
"06037"	"2037.10"	"024"	"Los Angeles CA"	0.109	1 
"06037"	"2037.20"	"024"	"Los Angeles CA"	0.124	1 
"06037"	"2038.00"	"024"	"Los Angeles CA"	0.188	1 
"06037"	"2039.00"	"024"	"Los Angeles CA"	0.173	1 
"06037"	"2041.10"	"024"	"Los Angeles CA"	0.233	1 
"06037"	"2041.20"	"024"	"Los Angeles CA"	0.102	1 
"06037"	"2042.00"	"024"	"Los Angeles CA"	0.116	1 
"06037"	"2043.00"	"024"	"Los Angeles CA"	0.248	1 
"06037"	"2044.10"	"024"	"Los Angeles CA"	0.115	1 
"06037"	"2044.20"	"024"	"Los Angeles CA"	0.117	1 
"06037"	"2046.00"	"024"	"Los Angeles CA"	0.217	1 
"06037"	"2047.00"	"024"	"Los Angeles CA"	0.39	1 
"06037"	"2048.10"	"024"	"Los Angeles CA"	0.297	1 
"06037"	"2048.20"	"024"	"Los Angeles CA"	0.124	1 
"06037"	"2049.10"	"024"	"Los Angeles CA"	0.2	1 
"06037"	"2049.20"	"024"	"Los Angeles CA"	0.351	1 
"06037"	"2051.10"	"024"	"Los Angeles CA"	0.111	1 
"06037"	"2051.20"	"024"	"Los Angeles CA"	0.566	1 
"06037"	"2060.10"	"024"	"Los Angeles CA"	0.548	1 
"06037"	"2060.20"	"024"	"Los Angeles CA"	0.325	1 
"06037"	"2060.31"	"024"	"Los Angeles CA"	1.774	1 
"06037"	"2060.32"	"024"	"Los Angeles CA"	0.37	1 
"06037"	"2060.50"	"024"	"Los Angeles CA"	0.635	1 
"06037"	"2062.00"	"024"	"Los Angeles CA"	0.104	0.465 
"06037"	"2062.00"	"030"	"Los Angeles CA"	0.119	0.535 
"06037"	"2063.00"	"030"	"Los Angeles CA"	0.238	1 
"06037"	"2071.01"	"024"	"Los Angeles CA"	0.116	1 
"06037"	"2071.02"	"024"	"Los Angeles CA"	0.16	1 
"06037"	"2071.03"	"024"	"Los Angeles CA"	0.125	1 
"06037"	"2073.01"	"030"	"Los Angeles CA"	0.166	1 
"06037"	"2073.02"	"030"	"Los Angeles CA"	0.099	1 
"06037"	"2074.00"	"024"	"Los Angeles CA"	0.333	1 
"06037"	"2075.01"	"024"	"Los Angeles CA"	0.052	1 
"06037"	"2075.02"	"030"	"Los Angeles CA"	0.162	1 
"06037"	"2077.10"	"030"	"Los Angeles CA"	0.425	1 
"06037"	"2079.00"	"030"	"Los Angeles CA"	0.349	1 
"06037"	"2080.00"	"024"	"Los Angeles CA"	0.375	1 
"06037"	"2083.01"	"024"	"Los Angeles CA"	0.036	1 
"06037"	"2083.02"	"024"	"Los Angeles CA"	0.17	1 
"06037"	"2084.01"	"024"	"Los Angeles CA"	0.089	1 
"06037"	"2084.02"	"024"	"Los Angeles CA"	0.132	1 
"06037"	"2085.01"	"024"	"Los Angeles CA"	0.094	1 
"06037"	"2085.02"	"024"	"Los Angeles CA"	0.101	1 
"06037"	"2086.10"	"024"	"Los Angeles CA"	0.135	1 
"06037"	"2086.20"	"024"	"Los Angeles CA"	0.125	1 
"06037"	"2087.10"	"024"	"Los Angeles CA"	0.066	1 
"06037"	"2087.20"	"024"	"Los Angeles CA"	0.064	1 
"06037"	"2088.01"	"024"	"Los Angeles CA"	0.09	1 
"06037"	"2088.02"	"024"	"Los Angeles CA"	0.082	1 
"06037"	"2089.02"	"024"	"Los Angeles CA"	0.071	1 
"06037"	"2089.03"	"024"	"Los Angeles CA"	0.062	1 
"06037"	"2089.04"	"024"	"Los Angeles CA"	0.043	1 
"06037"	"2091.02"	"024"	"Los Angeles CA"	0.118	1 
"06037"	"2091.03"	"024"	"Los Angeles CA"	0.048	1 
"06037"	"2091.04"	"024"	"Los Angeles CA"	0.027	1 
"06037"	"2092.00"	"024"	"Los Angeles CA"	0.159	1 
"06037"	"2093.00"	"024"	"Los Angeles CA"	0.118	1 
"06037"	"2094.01"	"024"	"Los Angeles CA"	0.083	1 
"06037"	"2094.02"	"024"	"Los Angeles CA"	0.053	1 
"06037"	"2094.03"	"024"	"Los Angeles CA"	0.053	1 
"06037"	"2095.10"	"024"	"Los Angeles CA"	0.07	1 
"06037"	"2095.20"	"024"	"Los Angeles CA"	0.089	1 
"06037"	"2098.10"	"024"	"Los Angeles CA"	0.058	1 
"06037"	"2098.20"	"024"	"Los Angeles CA"	0.069	1 
"06037"	"2100.10"	"024"	"Los Angeles CA"	0.158	1 
"06037"	"2110.00"	"026"	"Los Angeles CA"	1.026	1 
"06037"	"2111.20"	"024"	"Los Angeles CA"	0.219	1 
"06037"	"2111.21"	"024"	"Los Angeles CA"	0.083	1 
"06037"	"2111.22"	"024"	"Los Angeles CA"	0.141	1 
"06037"	"2112.01"	"024"	"Los Angeles CA"	0.054	1 
"06037"	"2112.02"	"024"	"Los Angeles CA"	0.069	1 
"06037"	"2113.10"	"024"	"Los Angeles CA"	0.056	1 
"06037"	"2113.20"	"024"	"Los Angeles CA"	0.072	1 
"06037"	"2114.10"	"024"	"Los Angeles CA"	0.105	1 
"06037"	"2114.20"	"024"	"Los Angeles CA"	0.147	1 
"06037"	"2115.00"	"024"	"Los Angeles CA"	0.351	1 
"06037"	"2117.01"	"024"	"Los Angeles CA"	0.252	1 
"06037"	"2117.03"	"024"	"Los Angeles CA"	0.071	1 
"06037"	"2117.04"	"024"	"Los Angeles CA"	0.071	1 
"06037"	"2118.02"	"024"	"Los Angeles CA"	0.126	1 
"06037"	"2118.03"	"024"	"Los Angeles CA"	0.054	1 
"06037"	"2118.04"	"024"	"Los Angeles CA"	0.072	1 
"06037"	"2119.10"	"024"	"Los Angeles CA"	0.053	1 
"06037"	"2119.21"	"024"	"Los Angeles CA"	0.036	1 
"06037"	"2119.22"	"024"	"Los Angeles CA"	0.036	1 
"06037"	"2121.01"	"024"	"Los Angeles CA"	0.072	1 
"06037"	"2121.02"	"024"	"Los Angeles CA"	0.054	1 
"06037"	"2122.02"	"024"	"Los Angeles CA"	0.08	1 
"06037"	"2122.03"	"024"	"Los Angeles CA"	0.041	1 
"06037"	"2122.04"	"024"	"Los Angeles CA"	0.082	1 
"06037"	"2123.03"	"024"	"Los Angeles CA"	0.06	1 
"06037"	"2123.04"	"024"	"Los Angeles CA"	0.079	1 
"06037"	"2123.05"	"024"	"Los Angeles CA"	0.042	1 
"06037"	"2123.06"	"024"	"Los Angeles CA"	0.063	1 
"06037"	"2124.10"	"024"	"Los Angeles CA"	0.061	1 
"06037"	"2124.20"	"024"	"Los Angeles CA"	0.055	1 
"06037"	"2125.01"	"024"	"Los Angeles CA"	0.031	1 
"06037"	"2125.02"	"024"	"Los Angeles CA"	0.11	1 
"06037"	"2126.10"	"024"	"Los Angeles CA"	0.138	1 
"06037"	"2126.20"	"024"	"Los Angeles CA"	0.111	1 
"06037"	"2127.01"	"024"	"Los Angeles CA"	0.181	1 
"06037"	"2127.02"	"024"	"Los Angeles CA"	0.014	0.04 
"06037"	"2127.02"	"026"	"Los Angeles CA"	0.326	0.96 
"06037"	"2128.00"	"030"	"Los Angeles CA"	0.302	1 
"06037"	"2129.00"	"030"	"Los Angeles CA"	0.144	1 
"06037"	"2131.00"	"024"	"Los Angeles CA"	0.207	1 
"06037"	"2132.01"	"024"	"Los Angeles CA"	0.129	1 
"06037"	"2132.02"	"024"	"Los Angeles CA"	0.13	1 
"06037"	"2133.10"	"024"	"Los Angeles CA"	0.12	1 
"06037"	"2133.20"	"024"	"Los Angeles CA"	0.12	1 
"06037"	"2134.01"	"024"	"Los Angeles CA"	0.076	1 
"06037"	"2134.02"	"024"	"Los Angeles CA"	0.151	1 
"06037"	"2140.00"	"026"	"Los Angeles CA"	0.391	1 
"06037"	"2141.00"	"026"	"Los Angeles CA"	0.428	1 
"06037"	"2144.00"	"026"	"Los Angeles CA"	0.133	1 
"06037"	"2145.01"	"026"	"Los Angeles CA"	0.29	1 
"06037"	"2145.02"	"026"	"Los Angeles CA"	0.1	1 
"06037"	"2145.03"	"026"	"Los Angeles CA"	0.09	1 
"06037"	"2146.00"	"026"	"Los Angeles CA"	0.224	1 
"06037"	"2147.00"	"026"	"Los Angeles CA"	0.229	1 
"06037"	"2148.00"	"026"	"Los Angeles CA"	0.223	1 
"06037"	"2149.01"	"026"	"Los Angeles CA"	0.121	1 
"06037"	"2149.02"	"026"	"Los Angeles CA"	0.196	1 
"06037"	"2151.01"	"026"	"Los Angeles CA"	0.136	1 
"06037"	"2151.02"	"026"	"Los Angeles CA"	0.099	1 
"06037"	"2161.00"	"026"	"Los Angeles CA"	0.261	1 
"06037"	"2162.00"	"026"	"Los Angeles CA"	0.372	1 
"06037"	"2163.00"	"026"	"Los Angeles CA"	0.491	1 
"06037"	"2164.01"	"026"	"Los Angeles CA"	0.158	1 
"06037"	"2164.02"	"026"	"Los Angeles CA"	0.089	1 
"06037"	"2167.00"	"030"	"Los Angeles CA"	0.3	1 
"06037"	"2168.00"	"026"	"Los Angeles CA"	0.286	1 
"06037"	"2169.00"	"030"	"Los Angeles CA"	0.423	1 
"06037"	"2170.01"	"030"	"Los Angeles CA"	0.212	1 
"06037"	"2170.02"	"030"	"Los Angeles CA"	0.298	1 
"06037"	"2171.00"	"030"	"Los Angeles CA"	0.347	1 
"06037"	"2172.00"	"030"	"Los Angeles CA"	0.355	1 
"06037"	"2181.10"	"030"	"Los Angeles CA"	0.231	1 
"06037"	"2181.20"	"030"	"Los Angeles CA"	0.172	1 
"06037"	"2182.10"	"030"	"Los Angeles CA"	0.15	1 
"06037"	"2182.20"	"030"	"Los Angeles CA"	0.26	1 
"06037"	"2183.00"	"030"	"Los Angeles CA"	0.344	1 
"06037"	"2184.00"	"030"	"Los Angeles CA"	0.254	1 
"06037"	"2185.00"	"030"	"Los Angeles CA"	0.202	1 
"06037"	"2186.00"	"030"	"Los Angeles CA"	0.166	1 
"06037"	"2187.01"	"030"	"Los Angeles CA"	0.212	1 
"06037"	"2187.02"	"030"	"Los Angeles CA"	0.139	1 
"06037"	"2188.00"	"030"	"Los Angeles CA"	0.159	1 
"06037"	"2189.00"	"030"	"Los Angeles CA"	0.272	1 
"06037"	"2190.10"	"030"	"Los Angeles CA"	0.17	1 
"06037"	"2190.20"	"030"	"Los Angeles CA"	0.281	1 
"06037"	"2193.00"	"030"	"Los Angeles CA"	0.252	1 
"06037"	"2195.00"	"030"	"Los Angeles CA"	0.215	1 
"06037"	"2197.00"	"030"	"Los Angeles CA"	0.422	1 
"06037"	"2198.00"	"030"	"Los Angeles CA"	0.172	1 
"06037"	"2199.01"	"030"	"Los Angeles CA"	0.203	1 
"06037"	"2199.02"	"030"	"Los Angeles CA"	0.308	1 
"06037"	"2200.00"	"030"	"Los Angeles CA"	0.375	1 
"06037"	"2201.00"	"030"	"Los Angeles CA"	0.378	1 
"06037"	"2211.10"	"024"	"Los Angeles CA"	0.09	1 
"06037"	"2211.20"	"024"	"Los Angeles CA"	0.123	1 
"06037"	"2212.10"	"024"	"Los Angeles CA"	0.139	1 
"06037"	"2212.20"	"024"	"Los Angeles CA"	0.255	1 
"06037"	"2213.02"	"024"	"Los Angeles CA"	0.178	1 
"06037"	"2213.03"	"024"	"Los Angeles CA"	0.09	1 
"06037"	"2213.04"	"024"	"Los Angeles CA"	0.088	1 
"06037"	"2214.01"	"030"	"Los Angeles CA"	0.209	1 
"06037"	"2214.02"	"024"	"Los Angeles CA"	0.206	1 
"06037"	"2215.00"	"030"	"Los Angeles CA"	0.147	1 
"06037"	"2216.01"	"030"	"Los Angeles CA"	0.143	1 
"06037"	"2216.02"	"024"	"Los Angeles CA"	0.202	1 
"06037"	"2217.10"	"030"	"Los Angeles CA"	0.127	1 
"06037"	"2218.10"	"030"	"Los Angeles CA"	0.118	1 
"06037"	"2218.20"	"030"	"Los Angeles CA"	0.079	1 
"06037"	"2219.00"	"030"	"Los Angeles CA"	0.158	1 
"06037"	"2220.01"	"030"	"Los Angeles CA"	0.183	1 
"06037"	"2220.02"	"030"	"Los Angeles CA"	0.253	1 
"06037"	"2221.00"	"030"	"Los Angeles CA"	0.185	1 
"06037"	"2222.00"	"030"	"Los Angeles CA"	0.186	1 
"06037"	"2225.00"	"030"	"Los Angeles CA"	0.252	1 
"06037"	"2226.00"	"030"	"Los Angeles CA"	0.252	1 
"06037"	"2227.00"	"030"	"Los Angeles CA"	0.316	1 
"06037"	"2240.10"	"030"	"Los Angeles CA"	0.321	1 
"06037"	"2240.20"	"030"	"Los Angeles CA"	0.476	1 
"06037"	"2242.00"	"030"	"Los Angeles CA"	0.142	1 
"06037"	"2243.10"	"030"	"Los Angeles CA"	0.07	1 
"06037"	"2243.20"	"030"	"Los Angeles CA"	0.112	1 
"06037"	"2244.10"	"030"	"Los Angeles CA"	0.175	1 
"06037"	"2244.20"	"030"	"Los Angeles CA"	0.138	1 
"06037"	"2246.00"	"030"	"Los Angeles CA"	0.278	1 
