"county"	"tract"	"sldl12"	"cntyname"	"LandSQMI"	"afact"
"county"	"2010 Tract"	"sldl12"	"cntyname"	"Land Area Sq Mls"	"tract to sldl12 alloc factor"
"06007"	"0024.00"	"001"	"Butte CA"	411	0.962 
"06007"	"0024.00"	"003"	"Butte CA"	16.256	0.038 
"06007"	"0025.00"	"001"	"Butte CA"	1.751	0.035 
"06007"	"0025.00"	"003"	"Butte CA"	48.131	0.965 
"06007"	"0026.01"	"003"	"Butte CA"	7.754	1 
"06007"	"0026.02"	"001"	"Butte CA"	1.825	0.259 
"06007"	"0026.02"	"003"	"Butte CA"	5.219	0.741 
"06007"	"0027.00"	"003"	"Butte CA"	5.03	1 
"06007"	"0028.00"	"003"	"Butte CA"	1.639	1 
"06007"	"0029.00"	"003"	"Butte CA"	2.469	1 
"06007"	"0030.01"	"003"	"Butte CA"	0.891	1 
"06007"	"0030.02"	"003"	"Butte CA"	6.444	1 
"06007"	"0031.00"	"003"	"Butte CA"	4.758	1 
"06007"	"0032.00"	"003"	"Butte CA"	15.207	1 
"06007"	"0033.00"	"003"	"Butte CA"	119.103	1 
"06007"	"0034.00"	"003"	"Butte CA"	15.161	1 
"06007"	"0035.01"	"003"	"Butte CA"	11.509	1 
"06007"	"0035.02"	"003"	"Butte CA"	47.152	1 
"06007"	"0036.00"	"003"	"Butte CA"	127.751	1 
"06007"	"0037.00"	"003"	"Butte CA"	41.232	1 
"06009"	"0001.20"	"005"	"Calaveras CA"	166.277	1 
"06009"	"0001.21"	"005"	"Calaveras CA"	59.726	1 
"06009"	"0001.22"	"005"	"Calaveras CA"	62.677	1 
"06009"	"0002.10"	"005"	"Calaveras CA"	94.65	1 
"06009"	"0002.20"	"005"	"Calaveras CA"	99.203	1 
"06009"	"0003.00"	"005"	"Calaveras CA"	176.459	1 
"06009"	"0004.00"	"005"	"Calaveras CA"	179.104	1 
"06009"	"0005.01"	"005"	"Calaveras CA"	24.646	1 
"06009"	"0005.03"	"005"	"Calaveras CA"	18.021	1 
"06009"	"0005.04"	"005"	"Calaveras CA"	139.251	1 
"06011"	"0001.00"	"004"	"Colusa CA"	218.465	1 
"06011"	"0002.00"	"003"	"Colusa CA"	54.231	0.65 
"06011"	"0002.00"	"004"	"Colusa CA"	29.161	0.35 
"06011"	"0003.00"	"003"	"Colusa CA"	38.392	0.104 
"06011"	"0003.00"	"004"	"Colusa CA"	329.464	0.896 
"06011"	"0004.00"	"003"	"Colusa CA"	415.296	1 
"06011"	"0005.00"	"003"	"Colusa CA"	65.722	1 
"06013"	"3010.00"	"011"	"Contra Costa CA"	30.506	1 
"06013"	"3020.05"	"011"	"Contra Costa CA"	1.378	1 
"06013"	"3020.06"	"011"	"Contra Costa CA"	2.363	1 
"06013"	"3020.07"	"011"	"Contra Costa CA"	1.671	1 
"06013"	"3020.08"	"011"	"Contra Costa CA"	7.251	1 
"06013"	"3020.09"	"011"	"Contra Costa CA"	2.031	1 
"06013"	"3020.10"	"011"	"Contra Costa CA"	2.653	1 
"06013"	"3031.02"	"011"	"Contra Costa CA"	2.513	1 
"06013"	"3031.03"	"011"	"Contra Costa CA"	12.98	1 
"06013"	"3032.01"	"011"	"Contra Costa CA"	5.135	1 
"06013"	"3032.02"	"011"	"Contra Costa CA"	1.421	1 
"06013"	"3032.03"	"011"	"Contra Costa CA"	2.44	1 
"06013"	"3032.04"	"011"	"Contra Costa CA"	0.79	1 
"06013"	"3032.05"	"011"	"Contra Costa CA"	5.292	1 
"06013"	"3040.01"	"011"	"Contra Costa CA"	8.984	0.814 
"06013"	"3040.01"	"014"	"Contra Costa CA"	2.055	0.186 
"06013"	"3040.02"	"011"	"Contra Costa CA"	13.318	0.411 
"06013"	"3040.02"	"014"	"Contra Costa CA"	19.123	0.589 
"06013"	"3040.03"	"011"	"Contra Costa CA"	3.437	1 
"06013"	"3040.04"	"011"	"Contra Costa CA"	0.997	1 
"06013"	"3040.05"	"011"	"Contra Costa CA"	17.349	1 
"06013"	"3050.00"	"011"	"Contra Costa CA"	3.153	1 
"06013"	"3060.02"	"011"	"Contra Costa CA"	2.896	1 
"06013"	"3060.03"	"011"	"Contra Costa CA"	0.692	1 
"06013"	"3060.04"	"011"	"Contra Costa CA"	0.643	1 
"06013"	"3071.01"	"011"	"Contra Costa CA"	0.835	1 
"06013"	"3071.02"	"011"	"Contra Costa CA"	0.619	1 
"06013"	"3072.01"	"011"	"Contra Costa CA"	0.596	1 
"06013"	"3072.02"	"011"	"Contra Costa CA"	0.272	1 
"06013"	"3072.04"	"011"	"Contra Costa CA"	0.579	1 
"06013"	"3072.05"	"011"	"Contra Costa CA"	1.19	1 
"06013"	"3080.01"	"011"	"Contra Costa CA"	1.419	1 
"06013"	"3080.02"	"011"	"Contra Costa CA"	1.536	1 
"06013"	"3090.00"	"011"	"Contra Costa CA"	0.689	0.18 
"06013"	"3090.00"	"014"	"Contra Costa CA"	3.135	0.82 
"06013"	"3100.00"	"014"	"Contra Costa CA"	0.766	1 
"06013"	"3110.00"	"014"	"Contra Costa CA"	0.624	1 
"06013"	"3120.00"	"014"	"Contra Costa CA"	0.537	1 
"06013"	"3131.01"	"011"	"Contra Costa CA"	1.391	1 
"06013"	"3131.02"	"011"	"Contra Costa CA"	0.768	1 
"06013"	"3131.03"	"011"	"Contra Costa CA"	1.911	0.353 
"06013"	"3131.03"	"014"	"Contra Costa CA"	3.501	0.647 
"06013"	"3132.03"	"014"	"Contra Costa CA"	1.193	1 
"06013"	"3132.04"	"014"	"Contra Costa CA"	6.571	1 
"06013"	"3132.05"	"014"	"Contra Costa CA"	0.573	1 
"06013"	"3132.06"	"014"	"Contra Costa CA"	0.668	1 
"06013"	"3141.02"	"014"	"Contra Costa CA"	1.89	1 
"06013"	"3141.03"	"014"	"Contra Costa CA"	2.327	1 
"06013"	"3141.04"	"014"	"Contra Costa CA"	0.892	1 
"06013"	"3142.00"	"014"	"Contra Costa CA"	1.962	1 
"06013"	"3150.00"	"014"	"Contra Costa CA"	15.586	1 
"06013"	"3160.00"	"014"	"Contra Costa CA"	0.587	1 
"06013"	"3170.00"	"014"	"Contra Costa CA"	0.627	1 
"06013"	"3180.00"	"014"	"Contra Costa CA"	4.62	1 
"06013"	"3190.00"	"014"	"Contra Costa CA"	1.208	1 
"06013"	"3200.01"	"014"	"Contra Costa CA"	5.954	1 
"06013"	"3200.03"	"014"	"Contra Costa CA"	0.481	1 
"06013"	"3200.04"	"014"	"Contra Costa CA"	2.764	1 
"06013"	"3211.01"	"014"	"Contra Costa CA"	1.67	1 
"06013"	"3211.02"	"014"	"Contra Costa CA"	2.054	1 
"06013"	"3211.03"	"014"	"Contra Costa CA"	2.005	1 
"06013"	"3212.00"	"014"	"Contra Costa CA"	0.901	1 
"06013"	"3220.00"	"014"	"Contra Costa CA"	1.697	1 
"06013"	"3230.00"	"014"	"Contra Costa CA"	0.74	1 
"06013"	"3240.01"	"014"	"Contra Costa CA"	0.599	1 
"06013"	"3240.02"	"014"	"Contra Costa CA"	0.772	1 
"06013"	"3250.00"	"014"	"Contra Costa CA"	1.134	1 
"06013"	"3260.00"	"014"	"Contra Costa CA"	0.925	0.996 
"06013"	"3260.00"	"016"	"Contra Costa CA"	0.003	0.004 
"06013"	"3270.00"	"014"	"Contra Costa CA"	3.197	1 
"06013"	"3280.00"	"014"	"Contra Costa CA"	0.428	1 
"06013"	"3290.00"	"014"	"Contra Costa CA"	1.047	1 
"06013"	"3300.00"	"014"	"Contra Costa CA"	0.844	1 
"06013"	"3310.00"	"014"	"Contra Costa CA"	1.089	1 
"06013"	"3320.00"	"014"	"Contra Costa CA"	1.19	1 
"06013"	"3331.01"	"014"	"Contra Costa CA"	0.739	1 
"06013"	"3331.02"	"014"	"Contra Costa CA"	0.75	1 
"06013"	"3332.00"	"014"	"Contra Costa CA"	0.915	1 
"06013"	"3340.01"	"014"	"Contra Costa CA"	0.504	1 
"06013"	"3340.04"	"014"	"Contra Costa CA"	1.021	1 
"06013"	"3340.06"	"014"	"Contra Costa CA"	0.67	1 
"06013"	"3342.00"	"016"	"Contra Costa CA"	2.599	1 
"06013"	"3350.00"	"014"	"Contra Costa CA"	0.685	1 
"06013"	"3361.01"	"014"	"Contra Costa CA"	0.27	1 
"06013"	"3361.02"	"014"	"Contra Costa CA"	0.256	1 
"06013"	"3362.01"	"014"	"Contra Costa CA"	0.483	1 
"06013"	"3362.02"	"014"	"Contra Costa CA"	0.266	1 
"06013"	"3371.00"	"014"	"Contra Costa CA"	1.07	1 
"06013"	"3372.00"	"014"	"Contra Costa CA"	1.233	1 
"06013"	"3373.00"	"014"	"Contra Costa CA"	1.689	1 
"06013"	"3381.01"	"014"	"Contra Costa CA"	0.44	1 
"06013"	"3381.02"	"014"	"Contra Costa CA"	0.641	1 
"06013"	"3382.01"	"014"	"Contra Costa CA"	0.834	0.586 
"06013"	"3382.01"	"016"	"Contra Costa CA"	0.589	0.414 
"06013"	"3382.03"	"014"	"Contra Costa CA"	0.397	0.642 
"06013"	"3382.03"	"016"	"Contra Costa CA"	0.221	0.358 
"06013"	"3382.04"	"014"	"Contra Costa CA"	0.066	0.065 
"06013"	"3382.04"	"016"	"Contra Costa CA"	0.941	0.935 
"06013"	"3383.01"	"014"	"Contra Costa CA"	0.759	1 
"06013"	"3383.02"	"014"	"Contra Costa CA"	1.016	0.39 
"06013"	"3383.02"	"016"	"Contra Costa CA"	1.59	0.61 
"06013"	"3390.01"	"016"	"Contra Costa CA"	0.447	1 
"06013"	"3390.02"	"014"	"Contra Costa CA"	0.001	0.001 
"06013"	"3390.02"	"016"	"Contra Costa CA"	0.852	0.999 
"06013"	"3400.01"	"014"	"Contra Costa CA"	0.003	0.003 
"06013"	"3400.01"	"016"	"Contra Costa CA"	1.044	0.997 
"06013"	"3400.02"	"014"	"Contra Costa CA"	0.182	0.071 
"06013"	"3400.02"	"016"	"Contra Costa CA"	2.386	0.929 
"06013"	"3410.00"	"016"	"Contra Costa CA"	1.462	1 
"06013"	"3430.01"	"016"	"Contra Costa CA"	0.997	1 
"06013"	"3430.02"	"016"	"Contra Costa CA"	1.317	1 
"06013"	"3430.03"	"016"	"Contra Costa CA"	2.263	1 
"06013"	"3451.01"	"016"	"Contra Costa CA"	0.836	1 
"06013"	"3451.02"	"016"	"Contra Costa CA"	0.687	1 
"06013"	"3451.03"	"016"	"Contra Costa CA"	1.251	1 
"06013"	"3451.05"	"016"	"Contra Costa CA"	1.434	1 
"06013"	"3451.08"	"016"	"Contra Costa CA"	2.809	1 
"06013"	"3451.11"	"016"	"Contra Costa CA"	0.9	1 
"06013"	"3451.12"	"016"	"Contra Costa CA"	3.221	1 
"06013"	"3451.13"	"016"	"Contra Costa CA"	2.073	1 
"06013"	"3451.14"	"016"	"Contra Costa CA"	2.195	1 
"06013"	"3451.15"	"016"	"Contra Costa CA"	6.149	1 
"06013"	"3451.16"	"016"	"Contra Costa CA"	0.486	1 
"06013"	"3452.02"	"016"	"Contra Costa CA"	2.814	1 
"06013"	"3452.03"	"016"	"Contra Costa CA"	9.931	1 
"06013"	"3452.04"	"016"	"Contra Costa CA"	5.697	1 
"06013"	"3461.01"	"014"	"Contra Costa CA"	1.572	0.466 
"06013"	"3461.01"	"016"	"Contra Costa CA"	1.8	0.534 
"06013"	"3461.02"	"014"	"Contra Costa CA"	4.073	0.514 
"06013"	"3461.02"	"016"	"Contra Costa CA"	3.845	0.486 
"06013"	"3462.01"	"014"	"Contra Costa CA"	1.19	0.193 
"06013"	"3462.01"	"016"	"Contra Costa CA"	4.994	0.807 
"06013"	"3462.03"	"016"	"Contra Costa CA"	1.116	1 
"06013"	"3462.04"	"016"	"Contra Costa CA"	5.027	1 
"06013"	"3470.00"	"014"	"Contra Costa CA"	7.735	0.756 
"06013"	"3470.00"	"016"	"Contra Costa CA"	2.497	0.244 
"06013"	"3480.00"	"014"	"Contra Costa CA"	0.208	0.055 
"06013"	"3480.00"	"016"	"Contra Costa CA"	3.57	0.945 
"06013"	"3490.00"	"016"	"Contra Costa CA"	1.385	1 
"06013"	"3500.00"	"016"	"Contra Costa CA"	3.312	1 
"06013"	"3511.01"	"016"	"Contra Costa CA"	0.99	1 
"06013"	"3511.02"	"016"	"Contra Costa CA"	0.955	1 
"06013"	"3511.03"	"016"	"Contra Costa CA"	1.164	1 
"06013"	"3512.00"	"016"	"Contra Costa CA"	3.449	1 
"06013"	"3521.01"	"016"	"Contra Costa CA"	4.612	1 
"06013"	"3521.02"	"016"	"Contra Costa CA"	8.991	1 
"06013"	"3522.01"	"016"	"Contra Costa CA"	2.674	1 
"06013"	"3522.02"	"016"	"Contra Costa CA"	5.321	1 
"06013"	"3530.01"	"016"	"Contra Costa CA"	5.299	1 
"06013"	"3530.02"	"016"	"Contra Costa CA"	1.965	1 
"06013"	"3540.01"	"016"	"Contra Costa CA"	5.313	1 
"06013"	"3540.02"	"014"	"Contra Costa CA"	0.278	0.049 
"06013"	"3540.02"	"016"	"Contra Costa CA"	5.343	0.951 
"06013"	"3551.07"	"011"	"Contra Costa CA"	13.023	0.411 
"06013"	"3551.07"	"014"	"Contra Costa CA"	18.672	0.589 
"06013"	"3551.08"	"011"	"Contra Costa CA"	8.431	1 
"06013"	"3551.09"	"011"	"Contra Costa CA"	1.175	1 
"06013"	"3551.10"	"011"	"Contra Costa CA"	0.692	1 
"06013"	"3551.11"	"011"	"Contra Costa CA"	0.961	1 
"06013"	"3551.12"	"014"	"Contra Costa CA"	97.102	0.964 
"06013"	"3551.12"	"016"	"Contra Costa CA"	3.581	0.036 
"06013"	"3551.13"	"016"	"Contra Costa CA"	2.062	1 
"06013"	"3551.14"	"016"	"Contra Costa CA"	3.062	1 
"06013"	"3551.15"	"016"	"Contra Costa CA"	0.915	1 
"06013"	"3551.16"	"014"	"Contra Costa CA"	2.972	0.518 
"06013"	"3551.16"	"016"	"Contra Costa CA"	2.762	0.482 
"06013"	"3551.17"	"016"	"Contra Costa CA"	3.034	1 
"06013"	"3552.00"	"014"	"Contra Costa CA"	11.779	1 
"06013"	"3553.01"	"014"	"Contra Costa CA"	3.616	1 
"06013"	"3553.02"	"014"	"Contra Costa CA"	2.854	1 
"06013"	"3553.04"	"014"	"Contra Costa CA"	3.789	1 
"06013"	"3553.06"	"014"	"Contra Costa CA"	25.914	1 
"06013"	"3560.01"	"014"	"Contra Costa CA"	6.087	0.994 
"06013"	"3560.01"	"015"	"Contra Costa CA"	0.036	0.006 
"06013"	"3560.02"	"014"	"Contra Costa CA"	34.115	0.835 
"06013"	"3560.02"	"015"	"Contra Costa CA"	6.693	0.164 
"06013"	"3560.02"	"016"	"Contra Costa CA"	0.07	0.002 
"06013"	"3570.00"	"014"	"Contra Costa CA"	4.301	1 
"06013"	"3580.00"	"014"	"Contra Costa CA"	2.666	0.999 
"06013"	"3580.00"	"015"	"Contra Costa CA"	0.001	0.001 
"06013"	"3591.02"	"015"	"Contra Costa CA"	0.811	1 
"06013"	"3591.03"	"015"	"Contra Costa CA"	0.986	1 
"06013"	"3591.04"	"015"	"Contra Costa CA"	0.245	1 
"06013"	"3591.05"	"015"	"Contra Costa CA"	0.669	1 
"06013"	"3592.02"	"014"	"Contra Costa CA"	1.665	0.428 
"06013"	"3592.02"	"015"	"Contra Costa CA"	2.222	0.572 
"06013"	"3592.03"	"015"	"Contra Costa CA"	1.419	1 
"06013"	"3592.04"	"015"	"Contra Costa CA"	1.196	1 
"06013"	"3601.01"	"015"	"Contra Costa CA"	1.543	1 
"06013"	"3601.02"	"014"	"Contra Costa CA"	0.371	0.156 
"06013"	"3601.02"	"015"	"Contra Costa CA"	2.011	0.844 
"06013"	"3602.00"	"015"	"Contra Costa CA"	0.867	1 
"06013"	"3610.00"	"015"	"Contra Costa CA"	6.147	1 
"06013"	"3620.00"	"015"	"Contra Costa CA"	0.508	1 
"06013"	"3630.00"	"015"	"Contra Costa CA"	1.696	1 
"06013"	"3640.02"	"015"	"Contra Costa CA"	0.771	1 
"06013"	"3650.02"	"015"	"Contra Costa CA"	2.259	1 
"06013"	"3650.03"	"015"	"Contra Costa CA"	1.024	1 
"06013"	"3660.01"	"015"	"Contra Costa CA"	0.388	1 
"06013"	"3660.02"	"015"	"Contra Costa CA"	0.399	1 
"06013"	"3671.00"	"015"	"Contra Costa CA"	0.68	1 
"06013"	"3672.00"	"015"	"Contra Costa CA"	0.503	1 
"06013"	"3680.01"	"015"	"Contra Costa CA"	0.298	1 
"06013"	"3680.02"	"015"	"Contra Costa CA"	0.254	1 
"06013"	"3690.01"	"015"	"Contra Costa CA"	0.635	1 
"06013"	"3690.02"	"015"	"Contra Costa CA"	0.581	1 
"06013"	"3700.00"	"015"	"Contra Costa CA"	0.395	1 
"06013"	"3710.00"	"015"	"Contra Costa CA"	0.498	1 
"06013"	"3720.00"	"015"	"Contra Costa CA"	0.603	1 
"06013"	"3730.00"	"015"	"Contra Costa CA"	0.319	1 
"06013"	"3740.00"	"015"	"Contra Costa CA"	0.383	1 
"06013"	"3750.00"	"015"	"Contra Costa CA"	0.253	1 
"06013"	"3760.00"	"015"	"Contra Costa CA"	0.47	1 
"06013"	"3770.00"	"015"	"Contra Costa CA"	0.481	1 
"06013"	"3780.00"	"015"	"Contra Costa CA"	6.6	1 
"06013"	"3790.00"	"015"	"Contra Costa CA"	0.653	1 
"06013"	"3800.00"	"015"	"Contra Costa CA"	2.344	1 
"06013"	"3810.00"	"015"	"Contra Costa CA"	0.752	1 
"06013"	"3820.00"	"015"	"Contra Costa CA"	0.74	1 
"06013"	"3830.00"	"015"	"Contra Costa CA"	0.514	1 
"06013"	"3840.00"	"015"	"Contra Costa CA"	0.612	1 
"06013"	"3851.00"	"015"	"Contra Costa CA"	0.955	1 
"06013"	"3852.00"	"015"	"Contra Costa CA"	0.247	1 
"06013"	"3860.00"	"015"	"Contra Costa CA"	0.399	1 
"06013"	"3870.00"	"015"	"Contra Costa CA"	0.31	1 
"06013"	"3880.00"	"015"	"Contra Costa CA"	0.257	1 
"06013"	"3891.00"	"015"	"Contra Costa CA"	0.262	1 
"06013"	"3892.00"	"015"	"Contra Costa CA"	0.096	1 
"06013"	"3901.00"	"015"	"Contra Costa CA"	0.389	1 
"06013"	"3902.00"	"015"	"Contra Costa CA"	0.239	1 
"06013"	"3910.00"	"015"	"Contra Costa CA"	0.535	1 
"06013"	"3920.00"	"015"	"Contra Costa CA"	0.391	1 
"06013"	"3922.00"	"015"	"Contra Costa CA"	4.507	1 
"06013"	"3923.00"	"014"	"Contra Costa CA"	0.006	0.008 
"06013"	"3923.00"	"015"	"Contra Costa CA"	0.809	0.992 
"06015"	"0001.01"	"002"	"Del Norte CA"	1.024	1 
"06015"	"0001.02"	"002"	"Del Norte CA"	8.842	1 
"06015"	"0001.04"	"002"	"Del Norte CA"	0.784	1 
"06015"	"0001.05"	"002"	"Del Norte CA"	13.359	1 
"06015"	"0002.01"	"002"	"Del Norte CA"	35.561	1 
"06015"	"0002.02"	"002"	"Del Norte CA"	804.425	1 
"06015"	"0002.03"	"002"	"Del Norte CA"	142.378	1 
"06017"	"0302.00"	"005"	"El Dorado CA"	3.66	1 
"06017"	"0303.01"	"005"	"El Dorado CA"	0.438	1 
"06017"	"0303.02"	"005"	"El Dorado CA"	1.252	1 
"06017"	"0304.01"	"005"	"El Dorado CA"	1.845	1 
"06017"	"0304.02"	"005"	"El Dorado CA"	4.246	1 
"06017"	"0305.02"	"005"	"El Dorado CA"	6.661	1 
"06017"	"0305.04"	"005"	"El Dorado CA"	11.497	1 
"06017"	"0305.05"	"005"	"El Dorado CA"	57.486	1 
"06017"	"0306.01"	"005"	"El Dorado CA"	47.757	0.751 
"06017"	"0306.01"	"006"	"El Dorado CA"	15.827	0.249 
"06017"	"0306.02"	"005"	"El Dorado CA"	138.004	1 
"06017"	"0306.03"	"005"	"El Dorado CA"	470.714	1 
"06017"	"0307.01"	"006"	"El Dorado CA"	5.183	1 
"06017"	"0307.04"	"006"	"El Dorado CA"	55.242	1 
"06017"	"0307.06"	"006"	"El Dorado CA"	3.185	1 
"06017"	"0307.09"	"006"	"El Dorado CA"	5.473	1 
"06017"	"0307.10"	"006"	"El Dorado CA"	3.05	1 
"06017"	"0308.01"	"005"	"El Dorado CA"	16.43	0.689 
"06017"	"0308.01"	"006"	"El Dorado CA"	7.431	0.311 
"06017"	"0308.03"	"005"	"El Dorado CA"	6.857	0.723 
"06017"	"0308.03"	"006"	"El Dorado CA"	2.624	0.277 
"06017"	"0308.04"	"005"	"El Dorado CA"	20.7	0.779 
"06017"	"0308.04"	"006"	"El Dorado CA"	5.859	0.221 
"06017"	"0308.07"	"006"	"El Dorado CA"	1.862	1 
"06017"	"0308.08"	"006"	"El Dorado CA"	2.231	1 
"06017"	"0308.09"	"006"	"El Dorado CA"	0.852	1 
"06017"	"0308.10"	"006"	"El Dorado CA"	0.981	1 
"06017"	"0309.01"	"005"	"El Dorado CA"	25.079	1 
"06017"	"0309.02"	"005"	"El Dorado CA"	19.536	1 
"06017"	"0310.00"	"005"	"El Dorado CA"	10.396	1 
"06017"	"0311.00"	"005"	"El Dorado CA"	14.231	1 
"06017"	"0312.00"	"005"	"El Dorado CA"	8.057	1 
"06017"	"0313.01"	"005"	"El Dorado CA"	17.931	1 
"06017"	"0313.02"	"005"	"El Dorado CA"	12.856	1 
"06017"	"0314.02"	"005"	"El Dorado CA"	304.607	1 
"06017"	"0314.04"	"005"	"El Dorado CA"	15.878	1 
"06017"	"0314.05"	"005"	"El Dorado CA"	10.917	1 
"06017"	"0314.06"	"005"	"El Dorado CA"	29.92	1 
"06017"	"0315.02"	"005"	"El Dorado CA"	10.202	1 
"06017"	"0315.03"	"005"	"El Dorado CA"	38.362	1 
"06017"	"0315.04"	"005"	"El Dorado CA"	22.852	1 
"06017"	"0316.00"	"005"	"El Dorado CA"	3.06	1 
"06017"	"0317.00"	"006"	"El Dorado CA"	1.466	1 
"06017"	"0318.00"	"006"	"El Dorado CA"	3.077	1 
"06017"	"0319.00"	"005"	"El Dorado CA"	190.611	1 
"06017"	"0320.00"	"005"	"El Dorado CA"	71.498	1 
"06019"	"0001.00"	"031"	"Fresno CA"	0.326	1 
"06019"	"0002.00"	"031"	"Fresno CA"	0.767	1 
"06019"	"0003.00"	"031"	"Fresno CA"	0.729	1 
"06019"	"0004.00"	"031"	"Fresno CA"	1.314	1 
"06019"	"0005.01"	"031"	"Fresno CA"	0.26	1 
"06019"	"0005.02"	"031"	"Fresno CA"	0.457	1 
"06019"	"0006.00"	"031"	"Fresno CA"	0.952	1 
"06019"	"0007.00"	"031"	"Fresno CA"	3.198	1 
"06019"	"0008.00"	"031"	"Fresno CA"	2.965	1 
"06019"	"0009.01"	"031"	"Fresno CA"	0.755	1 
"06019"	"0009.02"	"031"	"Fresno CA"	0.761	1 
"06019"	"0010.00"	"031"	"Fresno CA"	1.89	1 
"06019"	"0011.00"	"031"	"Fresno CA"	1.449	1 
"06019"	"0012.01"	"031"	"Fresno CA"	2.228	1 
"06019"	"0012.02"	"031"	"Fresno CA"	1.314	1 
"06019"	"0013.01"	"031"	"Fresno CA"	0.757	1 
"06019"	"0013.03"	"031"	"Fresno CA"	0.248	1 
"06019"	"0013.04"	"031"	"Fresno CA"	0.505	1 
"06019"	"0014.07"	"031"	"Fresno CA"	0.499	1 
"06019"	"0014.08"	"031"	"Fresno CA"	0.471	1 
"06019"	"0014.09"	"023"	"Fresno CA"	0.552	0.575 
"06019"	"0014.09"	"031"	"Fresno CA"	0.408	0.425 
"06019"	"0014.10"	"023"	"Fresno CA"	0.114	0.037 
"06019"	"0014.10"	"031"	"Fresno CA"	2.949	0.963 
"06019"	"0014.11"	"023"	"Fresno CA"	0.042	0.043 
"06019"	"0014.11"	"031"	"Fresno CA"	0.927	0.957 
"06019"	"0014.12"	"023"	"Fresno CA"	1.853	1 
"06019"	"0014.13"	"023"	"Fresno CA"	4.06	1 
"06019"	"0014.14"	"023"	"Fresno CA"	0.969	0.393 
"06019"	"0014.14"	"031"	"Fresno CA"	1.498	0.607 
"06019"	"0015.00"	"031"	"Fresno CA"	14.761	1 
"06019"	"0016.00"	"031"	"Fresno CA"	19.775	1 
"06019"	"0017.00"	"031"	"Fresno CA"	28.337	1 
"06019"	"0018.00"	"031"	"Fresno CA"	22.057	1 
"06019"	"0019.00"	"023"	"Fresno CA"	0.004	0 
"06019"	"0019.00"	"031"	"Fresno CA"	25.697	1 
"06019"	"0020.00"	"023"	"Fresno CA"	0.094	0.044 
"06019"	"0020.00"	"031"	"Fresno CA"	2.03	0.956 
"06019"	"0021.00"	"031"	"Fresno CA"	0.705	1 
"06019"	"0022.00"	"031"	"Fresno CA"	0.511	1 
"06019"	"0023.00"	"031"	"Fresno CA"	0.578	1 
"06019"	"0024.00"	"031"	"Fresno CA"	0.945	1 
"06019"	"0025.01"	"031"	"Fresno CA"	0.505	1 
"06019"	"0025.02"	"031"	"Fresno CA"	0.5	1 
"06019"	"0026.01"	"031"	"Fresno CA"	0.505	1 
"06019"	"0026.02"	"031"	"Fresno CA"	0.504	1 
"06019"	"0027.01"	"031"	"Fresno CA"	0.502	1 
"06019"	"0027.02"	"031"	"Fresno CA"	0.505	1 
"06019"	"0028.00"	"031"	"Fresno CA"	1.019	1 
"06019"	"0029.03"	"031"	"Fresno CA"	0.501	1 
"06019"	"0029.04"	"031"	"Fresno CA"	0.505	1 
"06019"	"0029.05"	"031"	"Fresno CA"	0.487	1 
"06019"	"0029.06"	"031"	"Fresno CA"	0.53	1 
"06019"	"0030.01"	"023"	"Fresno CA"	0.005	0.005 
"06019"	"0030.01"	"031"	"Fresno CA"	1.011	0.995 
"06019"	"0030.03"	"023"	"Fresno CA"	0.134	0.264 
"06019"	"0030.03"	"031"	"Fresno CA"	0.375	0.736 
"06019"	"0030.04"	"031"	"Fresno CA"	0.504	1 
"06019"	"0031.02"	"023"	"Fresno CA"	0.881	1 
"06019"	"0031.03"	"023"	"Fresno CA"	0.615	1 
"06019"	"0031.04"	"023"	"Fresno CA"	1.805	0.466 
"06019"	"0031.04"	"031"	"Fresno CA"	2.072	0.534 
"06019"	"0032.01"	"031"	"Fresno CA"	0.632	1 
"06019"	"0032.02"	"031"	"Fresno CA"	0.62	1 
"06019"	"0033.01"	"031"	"Fresno CA"	0.505	1 
"06019"	"0033.02"	"031"	"Fresno CA"	0.501	1 
"06019"	"0034.00"	"031"	"Fresno CA"	0.74	1 
"06019"	"0035.00"	"031"	"Fresno CA"	1.002	1 
"06019"	"0036.00"	"031"	"Fresno CA"	0.752	1 
"06019"	"0037.01"	"031"	"Fresno CA"	0.433	1 
"06019"	"0037.02"	"023"	"Fresno CA"	0.565	1 
"06019"	"0038.03"	"023"	"Fresno CA"	10.297	1 
"06019"	"0038.04"	"023"	"Fresno CA"	1.001	1 
"06019"	"0038.05"	"023"	"Fresno CA"	0.868	1 
"06019"	"0038.07"	"023"	"Fresno CA"	1.747	1 
"06019"	"0038.08"	"023"	"Fresno CA"	1.766	1 
"06019"	"0038.09"	"023"	"Fresno CA"	1.076	1 
"06019"	"0038.10"	"023"	"Fresno CA"	1.008	1 
"06019"	"0039.00"	"031"	"Fresno CA"	176.311	1 
"06019"	"0040.01"	"031"	"Fresno CA"	8.091	1 
"06019"	"0040.02"	"031"	"Fresno CA"	7.985	1 
"06019"	"0041.00"	"031"	"Fresno CA"	30.161	1 
"06019"	"0042.05"	"023"	"Fresno CA"	1.967	1 
"06019"	"0042.07"	"023"	"Fresno CA"	6.62	1 
"06019"	"0042.08"	"023"	"Fresno CA"	2.458	1 
"06019"	"0042.10"	"023"	"Fresno CA"	0.673	1 
"06019"	"0042.11"	"023"	"Fresno CA"	0.876	1 
"06019"	"0042.12"	"023"	"Fresno CA"	1.837	1 
