"county"	"tract"	"state"	"placefp"	"stab"	"cntyname"	"placenm"	"pop10"	"afact"
"county"	"2010 Tract"	"FIPS state"	"placefp"	"State Postal Code"	"cntyname"	"Place Name"	"Total Pop, 2010 census"	"tract to placefp alloc factor"
"06037"	"4016.01"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	92	0.018 
"06037"	"4016.02"	"06"	"40830"	"CA"	"Los Angeles CA"	"La Verne city, CA"	5282	1 
"06037"	"4016.03"	"06"	"40830"	"CA"	"Los Angeles CA"	"La Verne city, CA"	2881	0.989 
"06037"	"4016.03"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	32	0.011 
"06037"	"4017.01"	"06"	"13756"	"CA"	"Los Angeles CA"	"Claremont city, CA"	2504	0.605 
"06037"	"4017.01"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	1295	0.313 
"06037"	"4017.01"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	338	0.082 
"06037"	"4017.03"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4176	1 
"06037"	"4017.04"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	5622	0.965 
"06037"	"4017.04"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	206	0.035 
"06037"	"4018.00"	"06"	"13756"	"CA"	"Los Angeles CA"	"Claremont city, CA"	7378	1 
"06037"	"4019.01"	"06"	"13756"	"CA"	"Los Angeles CA"	"Claremont city, CA"	4610	1 
"06037"	"4019.02"	"06"	"13756"	"CA"	"Los Angeles CA"	"Claremont city, CA"	5711	1 
"06037"	"4020.01"	"06"	"13756"	"CA"	"Los Angeles CA"	"Claremont city, CA"	3080	1 
"06037"	"4020.02"	"06"	"13756"	"CA"	"Los Angeles CA"	"Claremont city, CA"	3913	1 
"06037"	"4021.01"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4623	1 
"06037"	"4021.02"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4815	1 
"06037"	"4022.00"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	6584	1 
"06037"	"4023.01"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	5454	1 
"06037"	"4023.03"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3996	1 
"06037"	"4023.04"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3848	1 
"06037"	"4024.02"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	7076	1 
"06037"	"4024.03"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	5381	1 
"06037"	"4024.04"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	536	0.276 
"06037"	"4024.04"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	5	0.003 
"06037"	"4024.04"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	1404	0.722 
"06037"	"4024.05"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3006	1 
"06037"	"4024.06"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4776	1 
"06037"	"4025.01"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	5577	1 
"06037"	"4025.02"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	7225	1 
"06037"	"4026.00"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	7453	1 
"06037"	"4027.02"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	6313	1 
"06037"	"4027.03"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4686	1 
"06037"	"4027.05"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3328	1 
"06037"	"4027.06"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3945	1 
"06037"	"4028.01"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	5170	1 
"06037"	"4028.03"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3436	1 
"06037"	"4028.04"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4085	1 
"06037"	"4029.02"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	6445	1 
"06037"	"4029.03"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4138	1 
"06037"	"4029.04"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	3603	1 
"06037"	"4030.00"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	6835	1 
"06037"	"4032.00"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	391	1 
"06037"	"4033.03"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	1783	0.707 
"06037"	"4033.03"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	7	0.003 
"06037"	"4033.03"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	733	0.291 
"06037"	"4033.04"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	3106	0.6 
"06037"	"4033.04"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	2072	0.4 
"06037"	"4033.05"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	2100	1 
"06037"	"4033.12"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	5153	0.999 
"06037"	"4033.12"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	7	0.001 
"06037"	"4033.16"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	6783	1 
"06037"	"4033.17"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	4721	1 
"06037"	"4033.18"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	6243	1 
"06037"	"4033.19"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	4260	1 
"06037"	"4033.20"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	5573	1 
"06037"	"4033.21"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	5496	0.911 
"06037"	"4033.21"	"06"	"58072"	"CA"	"Los Angeles CA"	"Pomona city, CA"	538	0.089 
"06037"	"4033.22"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	3808	1 
"06037"	"4033.23"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	5356	1 
"06037"	"4033.24"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	6804	1 
"06037"	"4033.25"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	4795	1 
"06037"	"4034.01"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	5038	1 
"06037"	"4034.02"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	3322	1 
"06037"	"4034.03"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	5140	1 
"06037"	"4034.04"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	2521	1 
"06037"	"4034.05"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	1631	1 
"06037"	"4034.06"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	2796	1 
"06037"	"4034.07"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	2132	1 
"06037"	"4034.08"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	6576	1 
"06037"	"4035.00"	"06"	"83332"	"CA"	"Los Angeles CA"	"Walnut city, CA"	11	0.007 
"06037"	"4035.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	429	0.264 
"06037"	"4035.00"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	1188	0.73 
"06037"	"4036.00"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	3849	0.577 
"06037"	"4036.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	960	0.144 
"06037"	"4036.00"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	1863	0.279 
"06037"	"4037.02"	"06"	"12734"	"CA"	"Los Angeles CA"	"Charter Oak CDP, CA"	28	0.007 
"06037"	"4037.02"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	3766	0.993 
"06037"	"4037.03"	"06"	"12734"	"CA"	"Los Angeles CA"	"Charter Oak CDP, CA"	438	0.092 
"06037"	"4037.03"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	2495	0.525 
"06037"	"4037.03"	"06"	"66070"	"CA"	"Los Angeles CA"	"San Dimas city, CA"	1487	0.313 
"06037"	"4037.03"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	328	0.069 
"06037"	"4037.21"	"06"	"12734"	"CA"	"Los Angeles CA"	"Charter Oak CDP, CA"	591	0.118 
"06037"	"4037.21"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	4407	0.882 
"06037"	"4037.22"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	5626	0.981 
"06037"	"4037.22"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	108	0.019 
"06037"	"4038.01"	"06"	"12734"	"CA"	"Los Angeles CA"	"Charter Oak CDP, CA"	4762	0.767 
"06037"	"4038.01"	"06"	"13560"	"CA"	"Los Angeles CA"	"Citrus CDP, CA"	5	0.001 
"06037"	"4038.01"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	1445	0.233 
"06037"	"4038.02"	"06"	"12734"	"CA"	"Los Angeles CA"	"Charter Oak CDP, CA"	3491	0.629 
"06037"	"4038.02"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	1771	0.319 
"06037"	"4038.02"	"06"	"66070"	"CA"	"Los Angeles CA"	"San Dimas city, CA"	291	0.052 
"06037"	"4039.01"	"06"	"13560"	"CA"	"Los Angeles CA"	"Citrus CDP, CA"	229	0.074 
"06037"	"4039.01"	"06"	"30014"	"CA"	"Los Angeles CA"	"Glendora city, CA"	2881	0.926 
"06037"	"4039.02"	"06"	"30014"	"CA"	"Los Angeles CA"	"Glendora city, CA"	4806	1 
"06037"	"4040.00"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	1498	0.335 
"06037"	"4040.00"	"06"	"13560"	"CA"	"Los Angeles CA"	"Citrus CDP, CA"	2952	0.66 
"06037"	"4040.00"	"06"	"30014"	"CA"	"Los Angeles CA"	"Glendora city, CA"	24	0.005 
"06037"	"4041.00"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	843	0.131 
"06037"	"4041.00"	"06"	"13560"	"CA"	"Los Angeles CA"	"Citrus CDP, CA"	5602	0.869 
"06037"	"4042.01"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	3711	1 
"06037"	"4042.02"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	1394	0.414 
"06037"	"4042.02"	"06"	"13560"	"CA"	"Los Angeles CA"	"Citrus CDP, CA"	1972	0.586 
"06037"	"4043.01"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	5665	1 
"06037"	"4043.02"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	2498	1 
"06037"	"4044.01"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	3979	1 
"06037"	"4044.02"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	5107	1 
"06037"	"4045.01"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	854	0.363 
"06037"	"4045.01"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	1501	0.637 
"06037"	"4045.03"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	1380	0.464 
"06037"	"4045.03"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	1597	0.536 
"06037"	"4045.04"	"06"	"03386"	"CA"	"Los Angeles CA"	"Azusa city, CA"	3381	0.642 
"06037"	"4045.04"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	1885	0.358 
"06037"	"4046.00"	"06"	"36826"	"CA"	"Los Angeles CA"	"Irwindale city, CA"	1422	1 
"06037"	"4047.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5873	1 
"06037"	"4047.02"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5882	1 
"06037"	"4047.03"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	3178	1 
"06037"	"4048.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	7305	1 
"06037"	"4048.02"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	4335	1 
"06037"	"4048.03"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	1741	1 
"06037"	"4049.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5658	1 
"06037"	"4049.02"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	3973	1 
"06037"	"4049.03"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	2905	1 
"06037"	"4050.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	6170	1 
"06037"	"4050.02"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	3197	1 
"06037"	"4051.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5304	1 
"06037"	"4051.02"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5069	1 
"06037"	"4052.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5205	1 
"06037"	"4052.02"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	5227	1 
"06037"	"4052.03"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	3484	1 
"06037"	"4053.01"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	286	0.085 
"06037"	"4053.01"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	3063	0.915 
"06037"	"4053.02"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	5351	1 
"06037"	"4054.00"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	4645	0.969 
"06037"	"4054.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	150	0.031 
"06037"	"4055.00"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	536	0.079 
"06037"	"4055.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	6272	0.921 
"06037"	"4056.00"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	34	0.006 
"06037"	"4056.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	5394	0.994 
"06037"	"4057.01"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	901	0.234 
"06037"	"4057.01"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	2952	0.766 
"06037"	"4057.02"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	4002	0.824 
"06037"	"4057.02"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	852	0.176 
"06037"	"4058.00"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	2328	0.396 
"06037"	"4058.00"	"06"	"82814"	"CA"	"Los Angeles CA"	"Vincent CDP, CA"	3553	0.604 
"06037"	"4059.00"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	3868	0.955 
"06037"	"4059.00"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	181	0.045 
"06037"	"4060.00"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	2709	0.535 
"06037"	"4060.00"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	2350	0.465 
"06037"	"4061.01"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	3007	0.958 
"06037"	"4061.01"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	132	0.042 
"06037"	"4061.02"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	5828	1 
"06037"	"4062.00"	"06"	"16742"	"CA"	"Los Angeles CA"	"Covina city, CA"	1760	0.31 
"06037"	"4062.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	3918	0.69 
"06037"	"4063.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	5283	0.955 
"06037"	"4063.00"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	249	0.045 
"06037"	"4064.02"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2076	1 
"06037"	"4064.11"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2126	1 
"06037"	"4064.12"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2482	1 
"06037"	"4065.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	6705	1 
"06037"	"4066.01"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	466	0.088 
"06037"	"4066.01"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	4803	0.912 
"06037"	"4066.02"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	1090	0.219 
"06037"	"4066.02"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	3883	0.781 
"06037"	"4067.01"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	3246	1 
"06037"	"4067.02"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	5823	1 
"06037"	"4068.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	4926	1 
"06037"	"4069.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	322	0.068 
"06037"	"4069.01"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	618	0.131 
"06037"	"4069.01"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	806	0.171 
"06037"	"4069.01"	"06"	"84774"	"CA"	"Los Angeles CA"	"West Puente Valley CDP, CA"	2955	0.629 
"06037"	"4069.02"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	717	0.228 
"06037"	"4069.02"	"06"	"84774"	"CA"	"Los Angeles CA"	"West Puente Valley CDP, CA"	2432	0.772 
"06037"	"4070.01"	"06"	"03666"	"CA"	"Los Angeles CA"	"Baldwin Park city, CA"	562	0.095 
"06037"	"4070.01"	"06"	"84774"	"CA"	"Los Angeles CA"	"West Puente Valley CDP, CA"	5343	0.905 
"06037"	"4070.02"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	1	0 
"06037"	"4070.02"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	78	0.021 
"06037"	"4070.02"	"06"	"84774"	"CA"	"Los Angeles CA"	"West Puente Valley CDP, CA"	3725	0.979 
"06037"	"4071.01"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	4834	1 
"06037"	"4071.02"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	5445	1 
"06037"	"4072.00"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	7315	1 
"06037"	"4073.01"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	148	0.031 
"06037"	"4073.01"	"06"	"84774"	"CA"	"Los Angeles CA"	"West Puente Valley CDP, CA"	4680	0.969 
"06037"	"4073.02"	"06"	"84774"	"CA"	"Los Angeles CA"	"West Puente Valley CDP, CA"	3501	1 
"06037"	"4074.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2133	1 
"06037"	"4075.01"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	1106	0.251 
"06037"	"4075.01"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	1829	0.415 
"06037"	"4075.01"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	1476	0.335 
"06037"	"4075.02"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	3937	1 
"06037"	"4076.01"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	4366	1 
"06037"	"4076.02"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	4008	1 
"06037"	"4077.01"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	5401	1 
"06037"	"4077.02"	"06"	"40340"	"CA"	"Los Angeles CA"	"La Puente city, CA"	6497	1 
"06037"	"4078.01"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	5074	1 
"06037"	"4078.02"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	97	0.027 
"06037"	"4078.02"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	3538	0.973 
"06037"	"4079.00"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	4288	0.681 
"06037"	"4079.00"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2008	0.319 
"06037"	"4080.03"	"06"	"81638"	"CA"	"Los Angeles CA"	"Valinda CDP, CA"	2600	0.521 
"06037"	"4080.03"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2392	0.479 
"06037"	"4080.04"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2246	1 
"06037"	"4080.05"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	5088	1 
"06037"	"4080.06"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	3863	1 
"06037"	"4081.33"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	14	0.002 
"06037"	"4081.33"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	5725	0.998 
"06037"	"4081.34"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2743	1 
"06037"	"4081.35"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	4159	1 
"06037"	"4081.36"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	3849	1 
"06037"	"4081.37"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	1212	0.292 
"06037"	"4081.37"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	2940	0.708 
"06037"	"4081.38"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	5936	1 
"06037"	"4081.39"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	4482	1 
"06037"	"4081.40"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	3835	1 
"06037"	"4081.41"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	4911	0.901 
"06037"	"4081.41"	"06"	"84200"	"CA"	"Los Angeles CA"	"West Covina city, CA"	539	0.099 
"06037"	"4082.02"	"06"	"03344"	"CA"	"Los Angeles CA"	"Avocado Heights CDP, CA"	1936	0.95 
"06037"	"4082.02"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	26	0.013 
"06037"	"4082.02"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	75	0.037 
"06037"	"4082.11"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	14	0.002 
"06037"	"4082.11"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	5772	0.971 
"06037"	"4082.11"	"06"	"73290"	"CA"	"Los Angeles CA"	"South San Jose Hills CDP, CA"	161	0.027 
"06037"	"4082.12"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	4485	1 
"06037"	"4083.01"	"06"	"03344"	"CA"	"Los Angeles CA"	"Avocado Heights CDP, CA"	5410	0.997 
"06037"	"4083.01"	"06"	"36490"	"CA"	"Los Angeles CA"	"Industry city, CA"	17	0.003 
"06037"	"4083.02"	"06"	"03344"	"CA"	"Los Angeles CA"	"Avocado Heights CDP, CA"	4036	1 
"06037"	"4083.03"	"06"	"03344"	"CA"	"Los Angeles CA"	"Avocado Heights CDP, CA"	4029	1 
"06037"	"4084.01"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	4289	1 
"06037"	"4084.02"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	5799	1 
"06037"	"4085.01"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	3314	1 
"06037"	"4085.03"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	6317	1 
"06037"	"4085.04"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	5322	1 
"06037"	"4085.05"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	2682	1 
"06037"	"4086.23"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	3023	1 
"06037"	"4086.24"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	3227	1 
"06037"	"4086.25"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	4160	1 
"06037"	"4086.26"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	4341	1 
"06037"	"4086.27"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	8	0.003 
"06037"	"4086.27"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	3071	0.997 
"06037"	"4086.28"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	5103	1 
"06037"	"4086.29"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	2926	1 
"06037"	"4086.30"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	2319	1 
"06037"	"4086.31"	"06"	"31596"	"CA"	"Los Angeles CA"	"Hacienda Heights CDP, CA"	5087	1 
"06037"	"4087.03"	"06"	"19192"	"CA"	"Los Angeles CA"	"Diamond Bar city, CA"	527	0.081 
"06037"	"4087.03"	"06"	"39304"	"CA"	"Los Angeles CA"	"La Habra Heights city, CA"	275	0.042 
"06037"	"4087.03"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	5685	0.871 
"06037"	"4087.03"	"06"	"99999"	"CA"	"Los Angeles CA"	" "	41	0.006 
"06037"	"4087.04"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	3155	1 
"06037"	"4087.05"	"06"	"63218"	"CA"	"Los Angeles CA"	"Rowland Heights CDP, CA"	5427	1 
